profileNum,ageEstimate,companyName,connectionsCount,country,endDate,followable,followersCount,genderEstimate,hasPicture,isPremium,posLocation,posTitle,startDate,posDuration
30905.0,41.0,Peabody Energy,362.0,au,2015-12-01,1.0,360.0,male,p_8_005_029_098_0f3eff4.jpg,0.0,Brisbane,"Manager, Operations Support",2012-06-01,41.988541859175754
30911.0,32.0,Commonwealth Bank,386.0,au,2018-12-01,1.0,387.0,male,vo_7Lkl8IU7WE4P4i9J0eqdtgLRwC9Tmmhhf8f8tU_Q.jpg,0.0,"Sydney, Australia",Senior Software Engineer,2017-07-01,17.018829955440562
30913.0,32.0,Commonwealth Bank,386.0,au,2014-06-01,1.0,387.0,male,vo_7Lkl8IU7WE4P4i9J0eqdtgLRwC9Tmmhhf8f8tU_Q.jpg,0.0,"Sydney, Australia",Associate Analyst,2013-08-01,9.987884761494076
30914.0,32.0,Commonwealth Bank,386.0,au,2013-08-01,1.0,387.0,male,vo_7Lkl8IU7WE4P4i9J0eqdtgLRwC9Tmmhhf8f8tU_Q.jpg,0.0,"Sydney, Australia",Graduate,2012-02-01,17.971621593872563
30916.0,32.0,QUT (Queensland University of Technology),386.0,au,2011-11-01,1.0,387.0,male,vo_7Lkl8IU7WE4P4i9J0eqdtgLRwC9Tmmhhf8f8tU_Q.jpg,0.0,"Brisbane, Australia",School of IT Duty Tutor,2007-07-01,52.042136388837555
30917.0,32.0,QUT (Queensland University of Technology),386.0,au,2011-11-01,1.0,387.0,male,vo_7Lkl8IU7WE4P4i9J0eqdtgLRwC9Tmmhhf8f8tU_Q.jpg,0.0,"Brisbane, Australia",Practical Facilitator,2007-02-01,56.97036900141687
30919.0,50.0,Colliers International,500.0,au,2016-08-01,1.0,1261.0,male,8qZ-Mfb2y4EX0Cjeq7ZWylXf2V-hLmm2GAbBp825UqA.jpg,1.0,Sydney CBD,"National Director, Project Marketing",2007-05-01,111.04950820345387
30929.0,40.0,The University of Queensland,500.0,au,2012-08-01,1.0,1830.0,female,BaX_4Y76kPjPT03eKu14iS6dYy-22Q319rS0Mu7ig_Y.jpg,1.0,St Lucia,Adjunct Senior Lecturer in the School of Psychology,2011-01-01,18.990123000472288
30934.0,24.0,Advance Bank,229.0,au,1996-11-01,1.0,230.0,female,Af8ldBAl7YtG9JwgiDWB9EOrFuDV02FQIWcdybuQpeo.jpg,0.0,Raymond Terrace,Customer Service Manager,1992-04-01,55.031930840469
30944.0,51.0,Anglican Church Grammar School (Churchie),500.0,au,2018-02-01,1.0,2440.0,male,p_5_000_1ea_0a5_34f78ae.jpg,0.0,"Brisbane, Australia",Council Member,2016-01-01,25.035421671902913
30946.0,38.0,Inghams Group Limited,296.0,au,2017-04-01,1.0,296.0,male,vglsbTFgQGCOY7I5PR9HJhLyJf5joF63AZol7piUuMo.jpg,0.0,"Brisbane, Australia",Senior Capital Projects Manager,2016-03-01,13.010534097209389
30947.0,38.0,QGC,296.0,au,2015-10-01,1.0,296.0,male,vglsbTFgQGCOY7I5PR9HJhLyJf5joF63AZol7piUuMo.jpg,0.0,QCLNG Curtis Island,Lead GSG Superintendent QCLNG Midstream,2015-04-01,6.012443787346763
30949.0,38.0,Devondale Murray Goulburn,296.0,au,2013-12-01,1.0,296.0,male,vglsbTFgQGCOY7I5PR9HJhLyJf5joF63AZol7piUuMo.jpg,0.0,"Victoria, Australia",Senior Engineering Manager,2012-01-01,22.998418858703463
30950.0,38.0,Australian Paper Pty Ltd,296.0,au,2011-12-01,1.0,296.0,male,vglsbTFgQGCOY7I5PR9HJhLyJf5joF63AZol7piUuMo.jpg,0.0,"Maryvale, Victoria, Australia",Senior Reliability Engineering Manager,2005-01-01,82.95858231175178
30952.0,38.0,Fletcher Construction,296.0,au,2001-12-01,1.0,296.0,male,vglsbTFgQGCOY7I5PR9HJhLyJf5joF63AZol7piUuMo.jpg,0.0,"Bay of Plenty, New Zealand",Lead Engineering Manager,1999-01-01,34.99045154931313
30953.0,38.0,GEA Group,296.0,au,1995-12-01,1.0,296.0,male,vglsbTFgQGCOY7I5PR9HJhLyJf5joF63AZol7piUuMo.jpg,0.0,New Zealand and Australia,Project Manager,1994-01-01,22.965563974619602
30955.0,43.0,Canva,500.0,au,2016-09-01,1.0,2654.0,female,FNkQDh1Y4AV0PAjudwIwpiAWuLnmE8qSD0P0z86WtsU.jpg,0.0,"Sydney, Australia",Engineering Process Program Manager,2015-06-01,15.047536910408837
30956.0,43.0,Nine Entertainment Co.,500.0,au,2015-05-01,1.0,2654.0,female,FNkQDh1Y4AV0PAjudwIwpiAWuLnmE8qSD0P0z86WtsU.jpg,0.0,"Sydney, Australia",TV Development Director; Iteration Manager,2013-07-01,21.979917452103738
30958.0,43.0,Sitback Solutions,500.0,au,2013-03-01,1.0,2654.0,female,FNkQDh1Y4AV0PAjudwIwpiAWuLnmE8qSD0P0z86WtsU.jpg,0.0,"Sydney, Australia",Senior Business Analyst,2012-01-01,13.963325735641389
30959.0,43.0,Mobile Embrace,500.0,au,2012-01-01,1.0,2654.0,female,FNkQDh1Y4AV0PAjudwIwpiAWuLnmE8qSD0P0z86WtsU.jpg,0.0,"Sydney, Australia",Business Analyst / Project Coordinator,2009-01-01,35.97609807182899
30964.0,42.0,McCann Worldgroup,500.0,au,2013-09-01,1.0,559.0,female,5FgHm4DCk2zCtZSMzasFj5ifVMUYfXX1lazY8EQwI7k.jpg,0.0,"Melbourne, Australia",Senior Copywriter,2012-01-01,20.008624407072013
30977.0,38.0,General Assembly,500.0,au,2016-09-01,1.0,1183.0,male,rgXXtAwyyhTsA4VsoF-toi6lo-PafLbfOJ-ikDwuA94.jpg,0.0,"Melbourne, Australia",Web Development Immersive Student,2016-07-01,2.0370028131994498
30979.0,38.0,Huaxia Dairy Farm,500.0,au,2014-03-01,1.0,1183.0,male,rgXXtAwyyhTsA4VsoF-toi6lo-PafLbfOJ-ikDwuA94.jpg,0.0,"Beijing, China",Technology Solution (Hardware) Consultant,2013-11-01,3.942586090063451
30980.0,38.0,Eggplant Digital,500.0,au,2012-10-01,1.0,1183.0,male,rgXXtAwyyhTsA4VsoF-toi6lo-PafLbfOJ-ikDwuA94.jpg,0.0,"Beijing City, China",Strategic Consultant (Business and Organisational Improvement),2012-06-01,4.008295858231175
30991.0,58.0,Santos Ltd,333.0,au,2014-12-01,1.0,365.0,male,ktsHx0yJjVD6BWRAwAdgGEVDqlqFIjSoRo1N02uNZMU.jpg,0.0,Brisbane,"Director GLNG, Appraisal & Development",2012-01-01,34.99045154931313
30992.0,58.0,Talisman Energy - Asia Pacific,333.0,au,2011-11-01,1.0,365.0,male,ktsHx0yJjVD6BWRAwAdgGEVDqlqFIjSoRo1N02uNZMU.jpg,0.0,"Brisbane, Australia",Vice President Australia & PNG,2009-10-01,25.002566787819053
30994.0,58.0,BP,333.0,au,2005-12-01,1.0,365.0,male,ktsHx0yJjVD6BWRAwAdgGEVDqlqFIjSoRo1N02uNZMU.jpg,0.0,"Baku, Azerbaijan",Azeri Asset Manager,2003-01-01,34.99045154931313
30995.0,58.0,BP,333.0,au,2003-12-01,1.0,365.0,male,ktsHx0yJjVD6BWRAwAdgGEVDqlqFIjSoRo1N02uNZMU.jpg,0.0,"Greater Jakarta Area, Indonesia",Senior Vice President West Java,2000-01-01,46.98248423992279
30997.0,58.0,BP,333.0,au,1998-06-01,1.0,365.0,male,ktsHx0yJjVD6BWRAwAdgGEVDqlqFIjSoRo1N02uNZMU.jpg,0.0,"Anchorage, Alaska Area",Development Projects Manager Prudhoe,1996-01-01,28.978007761966364
30998.0,58.0,BP,333.0,au,1996-12-01,1.0,365.0,male,ktsHx0yJjVD6BWRAwAdgGEVDqlqFIjSoRo1N02uNZMU.jpg,0.0,"London, United Kingdom",Projects Manager Oil Trading International,1993-01-01,46.98248423992279
31000.0,58.0,BP,333.0,au,1991-12-01,1.0,365.0,male,ktsHx0yJjVD6BWRAwAdgGEVDqlqFIjSoRo1N02uNZMU.jpg,0.0,"Gothenburg, Sweden","Project Services Manager Goteborg Refinery, Sweden",1990-01-01,22.965563974619602
31010.0,43.0,University of Sydney,379.0,au,2018-05-01,1.0,384.0,male,AAEAAQAAAAAAAAuzAAAAJDhiZDRhMTA5LWI4ODQtNDY1OS04NGNlLWEyYWY3MzA2MDA3Yw.jpg,0.0,"Sydney, Australia",Delivery Manager,2016-10-01,18.957268116388427
31012.0,43.0,Carnival Australia,379.0,au,2015-11-01,1.0,384.0,male,AAEAAQAAAAAAAAuzAAAAJDhiZDRhMTA5LWI4ODQtNDY1OS04NGNlLWEyYWY3MzA2MDA3Yw.jpg,0.0,"Sydney, Australia",Enterprise Solutions Manager,2009-10-01,73.00355243434157
31013.0,43.0,Carnival Australia,379.0,au,2012-04-01,1.0,384.0,male,AAEAAQAAAAAAAAuzAAAAJDhiZDRhMTA5LWI4ODQtNDY1OS04NGNlLWEyYWY3MzA2MDA3Yw.jpg,0.0,North Sydney,Business Intelligence Developer,2009-10-01,29.99650916856609
31016.0,43.0,Forensic Science Service,379.0,au,2005-06-01,1.0,384.0,male,AAEAAQAAAAAAAAuzAAAAJDhiZDRhMTA5LWI4ODQtNDY1OS04NGNlLWEyYWY3MzA2MDA3Yw.jpg,0.0,"Birmingham, West Midlands, United Kingdom",Manager - Data Management & Modelling,2003-06-01,24.016920265303188
31018.0,43.0,Forensic Science Service,379.0,au,1998-09-01,1.0,384.0,male,AAEAAQAAAAAAAAuzAAAAJDhiZDRhMTA5LWI4ODQtNDY1OS04NGNlLWEyYWY3MzA2MDA3Yw.jpg,0.0,"Birmingham, West Midlands, United Kingdom",Forensic Scientist,1998-07-01,2.0370028131994498
31021.0,47.0,Commonwealth Bank,500.0,au,2016-12-01,1.0,1035.0,female,78sMUzZueP2uZffBpuzNK8pYX85Filvp4u4HdHdEOpo.jpg,0.0,"Sydney, Australia",Change Program Manager - Wealth Managment ,2016-07-01,5.0267972648309
31022.0,47.0,Transport for NSW,500.0,au,2016-07-01,1.0,1035.0,female,78sMUzZueP2uZffBpuzNK8pYX85Filvp4u4HdHdEOpo.jpg,0.0,"Sydney, Australia",Program Change Manager,2016-01-01,5.979588903262901
31025.0,47.0,Chevron,500.0,au,2014-01-01,1.0,1035.0,female,78sMUzZueP2uZffBpuzNK8pYX85Filvp4u4HdHdEOpo.jpg,0.0,Perth. Austrlia,Change Consultant,2012-01-01,24.016920265303188
31027.0,47.0,Churchill Consulting,500.0,au,2012-07-01,1.0,1035.0,female,78sMUzZueP2uZffBpuzNK8pYX85Filvp4u4HdHdEOpo.jpg,0.0,"Perth, Australia",Senior Change Consulting,2012-02-01,4.9610874966631755
31036.0,42.0,IAG,367.0,au,2015-07-01,1.0,367.0,male,T6sj33mEm0dmbsJoCcVY3LYgMKkdrs5Fi_4y--I54sM.jpg,0.0,"Greater Jakarta Area, Indonesia",Integration Manager,2014-12-01,6.965235425778763
31046.0,55.0,Law Society of South Australia,500.0,au,2018-04-01,1.0,522.0,male,E8z4wz5nvZ3qhX5QcBMg4kYqI2KqFDRAZ1T68PfQTt0.jpg,0.0,"Adelaide, Australia","Barrister - Westpac House, Adelaide",2017-07-01,9.002238238978213
31048.0,55.0,Bar Association of Queensland ,500.0,au,2015-06-01,1.0,522.0,male,E8z4wz5nvZ3qhX5QcBMg4kYqI2KqFDRAZ1T68PfQTt0.jpg,0.0,"Cairns, Australia","Barrister - Bolands Centre, Cairns",2014-12-01,5.979588903262901
31049.0,55.0,Bar Association of Queensland ,500.0,au,2014-12-01,1.0,522.0,male,E8z4wz5nvZ3qhX5QcBMg4kYqI2KqFDRAZ1T68PfQTt0.jpg,0.0,"Cairns, Australia","Barrister - Equity Chambers, Cairns",2008-04-01,80.00164274420419
31051.0,55.0,Queensland Police Service,500.0,au,2007-01-01,1.0,522.0,male,E8z4wz5nvZ3qhX5QcBMg4kYqI2KqFDRAZ1T68PfQTt0.jpg,0.0,"Brisbane, Australia",Police Officer,1990-01-01,203.99597527669974
31052.0,55.0,Australian Border Force,500.0,au,1990-01-01,1.0,522.0,male,E8z4wz5nvZ3qhX5QcBMg4kYqI2KqFDRAZ1T68PfQTt0.jpg,0.0,"Brisbane, Australia",Customs Officer,1989-09-01,4.008295858231175
31067.0,29.0,CSG Limited,500.0,au,2017-06-01,0.0,4120.0,male,Tve4hkb9-Y9UGogCYwlHbMSADTWbx4N8UaQOqzwq58A.jpg,0.0,"Melbourne, Australia",Technology Solutions Consultant,2017-01-01,4.9610874966631755
31069.0,29.0,Menulog Group Limited,500.0,au,2016-06-01,0.0,4120.0,male,Tve4hkb9-Y9UGogCYwlHbMSADTWbx4N8UaQOqzwq58A.jpg,0.0,"Melbourne, Australia",State Territory Manager,2016-01-01,4.993942380747038
31070.0,29.0,Mentor Education,500.0,au,2016-01-01,0.0,4120.0,male,Tve4hkb9-Y9UGogCYwlHbMSADTWbx4N8UaQOqzwq58A.jpg,0.0,"South Yarra, VIC",Business Development Manager,2015-09-01,4.008295858231175
31085.0,26.0,Hewlett Packard Enterprise,291.0,au,2017-04-01,1.0,289.0,male,C8J2YXUSCnhWpurOz9Gn7lK0AQT8MnDIdYF6iGrWJok.jpg,0.0,"Adelaide, Australia",Compliance and Projects Analyst - Graduate,2016-02-01,13.963325735641389
31096.0,29.0,Bright Young Things Event Makers,268.0,au,2013-12-01,1.0,268.0,male,T9NZsA5nPjQS14Z2UbbfCwFPnJe8b4zMGfHUDY64bWM.jpg,0.0,"Melbourne, Australia",Cook,2012-12-01,11.992032690609664
31105.0,28.0,SeamlessCMS,500.0,au,2017-12-01,0.0,1781.0,female,2VkbES-wX1jV57Vep4rmMxhfD7JpQLsB7w8bX7QIq1I.jpg,0.0,"Melbourne, Australia",Experience Design Lead,2011-11-01,73.00355243434157
31106.0,28.0,RMIT University,500.0,au,2012-10-01,0.0,1781.0,female,2VkbES-wX1jV57Vep4rmMxhfD7JpQLsB7w8bX7QIq1I.jpg,0.0,"Melbourne, Australia",Head Tutor/Tutor (Part-time),2011-02-01,19.975769522988152
31108.0,28.0,VPAC,500.0,au,2011-02-01,0.0,1781.0,female,2VkbES-wX1jV57Vep4rmMxhfD7JpQLsB7w8bX7QIq1I.jpg,0.0,"Melbourne, Australia",Systems Analyst (Intern),2010-11-01,3.0226493357153124
31109.0,28.0,"Chinmaya Institute of Technology, Kannur",500.0,au,2010-01-01,0.0,1781.0,female,2VkbES-wX1jV57Vep4rmMxhfD7JpQLsB7w8bX7QIq1I.jpg,0.0,India,Lecturer,2009-08-01,5.0267972648309
31123.0,50.0,KAZ,142.0,au,2009-10-01,1.0,142.0,male,p_4_000_14b_11a_3a2400f.jpg,0.0,"Melbourne, Australia",Technical Lead - Enterprise Management Systems,2004-03-01,67.02396353107866
31124.0,50.0,Senetas,142.0,au,2004-03-01,1.0,142.0,male,p_4_000_14b_11a_3a2400f.jpg,0.0,"Melbourne, Australia",SENIOR TECHNICAL CONSULTANT,2003-11-01,3.975440974147313
31129.0,24.0,Transurban,369.0,au,2016-06-01,1.0,367.0,female,AAEAAQAAAAAAAA2cAAAAJDhlZWVkNjkwLTkzZDQtNDkxYi04ZGJkLWM1NzllMWM1NjAzZQ.jpg,0.0,"Melbourne, Australia","Business Analyst Intern in Data Analytics, Technology",2016-01-01,4.993942380747038
31130.0,24.0,EY,369.0,au,2015-12-01,1.0,367.0,female,AAEAAQAAAAAAAA2cAAAAJDhlZWVkNjkwLTkzZDQtNDkxYi04ZGJkLWM1NzllMWM1NjAzZQ.jpg,0.0,"Melbourne, Australia; Sydney, Australia","Intern in Financial Services, Advisory",2015-07-01,5.0267972648309
31135.0,22.0,NSW Health,390.0,au,2014-09-01,1.0,388.0,male,IpltxoOFd7CIkkCmsdDB_o15g62x9tjVabVJgd8tz7E.jpg,0.0,North Sydney,Medical Epidemiologist,2012-06-01,27.00671471693464
31136.0,22.0,NSW Health,390.0,au,2012-06-01,1.0,388.0,male,IpltxoOFd7CIkkCmsdDB_o15g62x9tjVabVJgd8tz7E.jpg,0.0,NSW Department of Health,Manager Population Health Information Branch,2010-04-01,26.021068194418778
31138.0,22.0,Health Services Australia,390.0,au,2007-12-01,1.0,388.0,male,IpltxoOFd7CIkkCmsdDB_o15g62x9tjVabVJgd8tz7E.jpg,0.0,Paramatta and Melbourne,Medical Officer,2001-01-01,82.95858231175178
31150.0,27.0,Medicines Manufacturing Innovation Centre,201.0,au,2018-04-01,1.0,201.0,male,AAEAAQAAAAAAAA0iAAAAJGRmMDUwNDgyLTgwMDktNGE1Zi05OTY1LTA5NmE1ZjNkMjFlMA.jpg,0.0,"Parkville, Victoria, Australia",Research Scientist,2016-08-01,19.975769522988152
31151.0,27.0,GSK,201.0,au,2016-08-01,1.0,201.0,male,AAEAAQAAAAAAAA0iAAAAJGRmMDUwNDgyLTgwMDktNGE1Zi05OTY1LTA5NmE1ZjNkMjFlMA.jpg,0.0,"Parkville, Victoria, Australia",Research Assistant,2015-11-01,9.002238238978213
31153.0,27.0,"Delaware North, Australia & New Zealand",201.0,au,2013-07-01,1.0,201.0,male,AAEAAQAAAAAAAA0iAAAAJGRmMDUwNDgyLTgwMDktNGE1Zi05OTY1LTA5NmE1ZjNkMjFlMA.jpg,0.0,"Etihad stadium, Docklands, Victoria",Hospitality team leader,2012-02-01,16.95312018727284
31154.0,27.0,Gamcorp,201.0,au,2011-02-01,1.0,201.0,male,AAEAAQAAAAAAAA0iAAAAJGRmMDUwNDgyLTgwMDktNGE1Zi05OTY1LTA5NmE1ZjNkMjFlMA.jpg,0.0,"Bairnsdale, Victoria.",Structural Draftsman,2010-01-01,13.010534097209389
31172.0,23.0,Melbourne Convention and Exhibition Centre,111.0,au,2018-02-01,1.0,111.0,female,AAEAAQAAAAAAAA21AAAAJGEzNzE3OWU0LTVjNzEtNDhmZC04YjU4LTdlN2E1ZjM5MTI0YQ.jpg,0.0,"Melbourne, Australia",Customer Service Representative,2016-03-01,23.064128626871188
31174.0,23.0,Paint Spot,111.0,au,2017-06-01,1.0,111.0,female,AAEAAQAAAAAAAA21AAAAJGEzNzE3OWU0LTVjNzEtNDhmZC04YjU4LTdlN2E1ZjM5MTI0YQ.jpg,0.0,"Melbourne, Australia",Social Media Intern,2017-03-01,3.0226493357153124
31175.0,23.0,Student Youth Network (SYN),111.0,au,2017-06-01,1.0,111.0,female,AAEAAQAAAAAAAA21AAAAJGEzNzE3OWU0LTVjNzEtNDhmZC04YjU4LTdlN2E1ZjM5MTI0YQ.jpg,0.0,"Melbourne, Australia",Producer,2016-09-01,8.969383354894351
31177.0,23.0,RMIT University,111.0,au,2016-10-01,1.0,111.0,female,AAEAAQAAAAAAAA21AAAAJGEzNzE3OWU0LTVjNzEtNDhmZC04YjU4LTdlN2E1ZjM5MTI0YQ.jpg,0.0,"Melbourne, Australia",A Current Unfair,2016-09-01,0.9856465225158627
31180.0,23.0,RMIT University,111.0,au,2016-06-01,1.0,111.0,female,AAEAAQAAAAAAAA21AAAAJGEzNzE3OWU0LTVjNzEtNDhmZC04YjU4LTdlN2E1ZjM5MTI0YQ.jpg,0.0,RMIT,The Student Livestyle Show,2016-04-01,2.0041479291155877
31181.0,23.0,The Pastry Kitchen,111.0,au,2015-09-01,1.0,111.0,female,AAEAAQAAAAAAAA21AAAAJGEzNzE3OWU0LTVjNzEtNDhmZC04YjU4LTdlN2E1ZjM5MTI0YQ.jpg,0.0,Hawthorn,Waitress,2012-09-01,35.97609807182899
31186.0,23.0,CROSSMARK Asia Pacific,500.0,au,2015-07-01,1.0,746.0,female,0XWom7coh_k7LLZwsFRWM6U6Oww8vNNt-tS0jw_9PtM.jpg,0.0,"Rockhampton, Australia",Visual Merchandiser,2015-01-01,5.946734019179039
31187.0,23.0,Cotton On Group,500.0,au,2014-07-01,1.0,746.0,female,0XWom7coh_k7LLZwsFRWM6U6Oww8vNNt-tS0jw_9PtM.jpg,0.0,Typo Rockhampton and Cotton On Rockhampton,Customer Assistant,2013-11-01,7.950881948294626
31192.0,34.0,Deepend,449.0,au,2015-03-01,1.0,449.0,female,-Cwo134pORG5DnjRo3v2PiqviR8omQGiI0F_guAJHA0.jpg,0.0,Surry Hills,Producer,2012-12-01,26.941004948766913
31193.0,34.0,Deepend,449.0,au,2012-12-01,1.0,449.0,female,-Cwo134pORG5DnjRo3v2PiqviR8omQGiI0F_guAJHA0.jpg,0.0,Surry Hills,Account Executive,2010-02-01,33.9719501427134
31198.0,36.0,Istituto Europeo di Design,500.0,au,2011-02-01,1.0,725.0,male,IFaM51r2UmlvEfK04rb9VCbwP8GnfadG_93W8LANKss.jpg,0.0,"Rome Area, Italy",Sessional Tutor: Interaction Design,2010-01-01,13.010534097209389
31199.0,36.0,ATENASTUDIO,500.0,au,2010-03-01,1.0,725.0,male,IFaM51r2UmlvEfK04rb9VCbwP8GnfadG_93W8LANKss.jpg,0.0,"Rome Area, Italy",Architectural Designer/Graphic Designer,2009-11-01,3.942586090063451
31204.0,40.0,Auvena,500.0,au,2016-04-01,1.0,737.0,male,DRseiJVjee909riOULvmPgdzPtQ1TxDIYyJt_bDHhcY.jpg,0.0,East Brisbane,Structural Engineer,2015-08-01,8.01659171646235
31205.0,40.0,XXL SHEDS,500.0,au,2016-04-01,1.0,737.0,male,DRseiJVjee909riOULvmPgdzPtQ1TxDIYyJt_bDHhcY.jpg,0.0,East Brisbane,Structural Engineer and Project Delivery,2015-08-01,8.01659171646235
31207.0,40.0,Humes - A Division of Holcim Australia,500.0,au,2015-07-01,1.0,737.0,male,DRseiJVjee909riOULvmPgdzPtQ1TxDIYyJt_bDHhcY.jpg,0.0,"Swanbank, QLD",Engineered Solutions Manager,2013-07-01,23.984065381219327
31208.0,40.0,Boral,500.0,au,2012-05-01,1.0,737.0,male,DRseiJVjee909riOULvmPgdzPtQ1TxDIYyJt_bDHhcY.jpg,0.0,"Wacol, QLD",Engineering Specifications Manager,2010-06-01,22.998418858703463
31210.0,40.0,ITW Ramset,500.0,au,2008-04-01,1.0,737.0,male,DRseiJVjee909riOULvmPgdzPtQ1TxDIYyJt_bDHhcY.jpg,0.0,Queensland (and previously WA/SA/NT region),State Engineer,2006-02-01,25.955358426251053
31211.0,40.0,Aurecon,500.0,au,2006-02-01,1.0,737.0,male,DRseiJVjee909riOULvmPgdzPtQ1TxDIYyJt_bDHhcY.jpg,0.0,Adelaide,Structural Engineer,2003-07-01,31.08072034333354
31222.0,23.0,estrat,500.0,au,2017-07-01,1.0,1618.0,male,AYDy8JNId3hgzYtZ95HmKp32TpwsETi6sWYCbkMd0II.jpg,0.0,"L2, 35 Outram Street, West Perth, Western Australia, 6005",Senior consultant,2016-09-01,9.955029877410214
31223.0,23.0,Present Group,500.0,au,2016-08-01,1.0,1618.0,male,AYDy8JNId3hgzYtZ95HmKp32TpwsETi6sWYCbkMd0II.jpg,0.0,"Perth, Australia",Enterprise Systems Manager,2011-08-01,60.02587322121604
31225.0,23.0,Netlink Group,500.0,au,2011-04-01,1.0,1618.0,male,AYDy8JNId3hgzYtZ95HmKp32TpwsETi6sWYCbkMd0II.jpg,0.0,"Perth, Australia",Systems Architect,2011-03-01,1.0185014065997249
31226.0,23.0,Netlink Group,500.0,au,2011-02-01,1.0,1618.0,male,AYDy8JNId3hgzYtZ95HmKp32TpwsETi6sWYCbkMd0II.jpg,0.0,"Perth, Australia",Technical Pre-Sales Consultant,2010-04-01,10.0535945296618
31228.0,23.0,Netlink Group,500.0,au,2009-03-01,1.0,1618.0,male,AYDy8JNId3hgzYtZ95HmKp32TpwsETi6sWYCbkMd0II.jpg,0.0,"Perth, Australia",Senior Systems Engineer,2008-07-01,7.983736832378488
31229.0,23.0,Pebble Bed Modular Reactor (PBMR),500.0,au,2008-06-01,1.0,1618.0,male,AYDy8JNId3hgzYtZ95HmKp32TpwsETi6sWYCbkMd0II.jpg,0.0,"Pretoria Area, South Africa",Senior Systems Administrator,2007-03-01,15.047536910408837
31231.0,23.0,Vesta Technologies,500.0,au,2005-12-01,1.0,1618.0,male,AYDy8JNId3hgzYtZ95HmKp32TpwsETi6sWYCbkMd0II.jpg,0.0,"Johannesburg Area, South Africa",IT Systems Engineer,2004-01-01,22.998418858703463
31232.0,23.0,Mthombo IT Services (Pty) Ltd,500.0,au,2004-02-01,1.0,1618.0,male,AYDy8JNId3hgzYtZ95HmKp32TpwsETi6sWYCbkMd0II.jpg,0.0,"Johannesburg Area, South Africa",IT Support Technician,2003-04-01,10.0535945296618
31237.0,42.0,Programmed,368.0,au,2001-01-01,1.0,369.0,female,Pwcr9ja0dJ23UYEb_JkB-35tkZK4a5Ty0nEqKtuPj_w.jpg,0.0,Pinewood,IT Support,2000-04-01,9.035093123062076
31238.0,41.0,Capstone Recruitment Asia Pacific ,500.0,au,2018-04-01,1.0,2720.0,female,rsb-7F9Gczq_Fo7_1p7c4IhLhp5UBsxFI_U9j8ML1xk.jpg,1.0,"Melbourne, Australia",Associate Director,2014-05-01,47.01533912400665
31240.0,41.0,Investa Property Group,500.0,au,2013-10-01,1.0,2720.0,female,rsb-7F9Gczq_Fo7_1p7c4IhLhp5UBsxFI_U9j8ML1xk.jpg,1.0,Sydney,Recruitment Manager,2011-10-01,24.016920265303188
31241.0,41.0,Judd Farris - Specialist property and professional building recruitment,500.0,au,2011-08-01,1.0,2720.0,female,rsb-7F9Gczq_Fo7_1p7c4IhLhp5UBsxFI_U9j8ML1xk.jpg,1.0,Sydney,National Account Manager,2006-03-01,65.01981560196307
31265.0,23.0,Park Hyatt,50.0,au,2017-04-01,1.0,51.0,female,TtGDaV55j8xMSBJlXyWCD_67PhqeOexIz6jhJcvtTis.jpg,0.0,"Canberra, Australia",Food And Beverage Attendant,2016-04-01,11.992032690609664
31330.0,52.0,AIIA,500.0,au,2014-08-01,1.0,2565.0,male,sKKWj2UkU_o6UYX1JGtzWotFFei_p2CdKU6ZrX_Hi1I.jpg,1.0,"Melbourne, Australia",Chair of the Victorian Branch,2011-11-01,32.98630362019754
31331.0,52.0,Mastermind Smart Girls,500.0,au,2012-12-01,1.0,2565.0,male,sKKWj2UkU_o6UYX1JGtzWotFFei_p2CdKU6ZrX_Hi1I.jpg,1.0,Melbourne,Founder and Chairman,2011-11-01,13.010534097209389
31343.0,37.0,Jungle Entertainment,500.0,au,2013-11-01,1.0,1617.0,female,AuMDzAFIFkMhCzKmJQtKLpQ8iQu-X1HRAPfMYvj3Njc.jpg,0.0,Sydney,"Director of Photography on ""The Moodys""",2013-08-01,3.0226493357153124
31345.0,37.0,Cobbstar Productions,500.0,au,2017-11-01,1.0,1617.0,female,AuMDzAFIFkMhCzKmJQtKLpQ8iQu-X1HRAPfMYvj3Njc.jpg,0.0,NSW,"Director of Photography on ""Patricia Moore"" coming of age/horror series",2017-08-01,3.0226493357153124
31346.0,37.0,Porchlight Films,500.0,au,2017-04-01,1.0,1617.0,female,AuMDzAFIFkMhCzKmJQtKLpQ8iQu-X1HRAPfMYvj3Njc.jpg,0.0,"Sydney, Australia","Director of Photography on ""Kiki and Kitty""  comedy series",2017-02-01,1.9384381609478634
31348.0,60.0,Bond University,500.0,au,2015-11-01,1.0,987.0,female,9SIHFUUUS4GU3ExoNnXIKlDiDLOqhH9hkdHt6Bv830Q.jpg,1.0,"Robina, QLD",Member of Bond University Property Industry Advisory Comittee,2012-08-01,38.9987474075443
31357.0,39.0,ASG Group,500.0,au,2016-03-01,1.0,855.0,male,c1B2jv4EixcnHoSo-FE4IjL7ELRHizpRZCDslHOm-1k.jpg,0.0,"Brisbane, Australia",ORACLE TECHINCAL CONSULTANT-JDE CNC & INTEGRATIONS,2015-08-01,6.998090309862626
