advertisement.publication_date,advertisement.complete,advertiser.name,enslaved_person.gender,enslaved_person_languages.does_speak,enslaver.fullname,enslaver.gender,enslaver.type,newspaper.name,runaway.ran_before,runaway.profess_freedom,runaway_enslavers.enslaver_status,runaway_reward.amount,newspaper_location.city,newspaper_location.state,enslaver_location.city,enslaver_location.state,advertisement.id,advertiser.id,newspaper.id,newspaper_location.id,runaway_event.id,runaway.id,enslaved_person.id,enslaved_person_languages.id,runaway_enslavers.id,enslaver.id,enslaver_location.id,runaway_reward.id
1838-02-27,false,Thomas Wicker,MALE,"","","","",Milledgeville Federal Union,"","","","",Milledgeville,US-GA,"","",1c8ca255-3062-466b-b022-91edb986ddaa,e013fcb9-b7e3-4c83-a9ec-bceead822578,2b017d87-53a2-43b3-b27d-bbc507ea340b,507b5968-86b7-476e-a83d-a4307622ed57,3673ba54-9f01-4dcb-a500-9ede7b820bf8,91edb9b0-5192-4a5f-898c-c0db396f6dbc,f43ab04d-d562-4c81-83d4-a5c6682db991,"","","","",""
1854-07-28,false,"","","","","","",Wilmington Journal,"","","","",Wilmington,US-NC,"","",1c8d627e-48b6-4c32-a94e-13962e957602,"",7ebfeabb-d760-47b2-b2de-62ab295d1fad,7797117f-9db2-48a0-b76e-05b59e0303a8,"","","","","","","",""
1828-08-08,false,"",FEMALE,"","","","",New-Orleans Argus,"","","","",New Orleans,US-LA,"","",1c9402cb-62a7-482d-bf1d-42e1196ff834,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,f9f9c4e3-0844-49b3-b81f-1fb7fc2263c1,de6330a4-884a-4f5f-bd26-41122815c4ec,a128ef08-17b1-4bfd-948b-a99c1900931e,"","","","",""
1848-01-14,false,"",MALE,"","","","",The Daily Picayune,"","","",25,New Orleans,US-LA,"","",1c979b7e-e755-4e9d-93b5-8ee0fae44a0f,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,0ca28ef9-3d8e-4419-bb8b-27f33d927a05,5cba0f4c-8749-4b53-a242-13448456e399,8d9b8691-a727-4fd9-b1d9-53230325868a,"","","","",12cde042-42f4-4fee-8731-79517f3317ef
1848-01-14,false,"",MALE,"",Paul Hebert ,MALE,NOT_PROVIDED,The Daily Picayune,"","","",25,New Orleans,US-LA,"",US-LA,1c979b7e-e755-4e9d-93b5-8ee0fae44a0f,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,e7c72fe1-d133-461e-9d9d-bb5309b348d5,cf67be0c-ad67-4625-9cee-3b1b90a0f241,25324ffc-b389-41cd-9f28-5b63a475e793,"",6240df30-cd95-4277-8eb9-79102e98735c,e96ef34e-8c9a-4e6f-9e3f-647489fad319,b9025777-44c9-4491-bafc-9e266deeb86a,e32cc81d-c37a-4e5c-ad5c-e72833521130
1854-11-28,false,"",FEMALE,"",S. D. Dixon,NOT_PROVIDED,current,The Daily Picayune,"","","",100,New Orleans,US-LA,"","",1c9a4001-46be-4d50-b923-5093b419a812,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,1d1895b3-480d-49f7-a191-5d6dace2a881,8b2f594f-a49f-48f7-95ca-ed606ec1b1e7,e69a658f-9947-4947-8718-1b6bbb3bb24d,"",54f3e139-b7e8-4889-be10-a7838ee32440,d6ea01fc-0f15-4cc4-a04c-3f1c1b5e8c1b,"",736d406f-c20f-4302-8f56-3e8d6cd74e26
1854-11-28,false,"",FEMALE,"",MJ FISK,NOT_PROVIDED,current,The Daily Picayune,"",true,"",100,New Orleans,US-LA,New Orleans,US-LA,1c9a4001-46be-4d50-b923-5093b419a812,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,d834b122-d940-462d-8464-005fa93383c1,2c3513cd-8389-4507-a3e4-e748b439c2d0,d3782d1d-160d-4624-8859-0e5bdae332b1,"",1c00e582-866c-44ee-893f-a86b22bff85d,7e972ae6-9260-4ace-9d4e-911f9e6ac2d7,7f9ae048-651c-4771-8767-719361137233,552ba767-1578-424f-809a-88fd36862bcb
1854-11-28,false,"",FEMALE,"",S. D. Dixon,NOT_PROVIDED,current,The Daily Picayune,"","","",5,New Orleans,US-LA,"","",1c9a4001-46be-4d50-b923-5093b419a812,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,1e0fba5f-fffb-4ac7-b250-6d41b095776b,eb704983-db58-4970-b91c-41945b3d3ec7,98be284c-7f41-4a4a-bc69-7286ed1af25c,"",2159f33a-45b0-4580-bd49-50668187316a,d6ea01fc-0f15-4cc4-a04c-3f1c1b5e8c1b,"",b471f1e4-02ab-4476-8c03-14d87df51bfa
1854-11-28,false,"",FEMALE,"",MJ FISK,NOT_PROVIDED,current,The Daily Picayune,"","","",100,New Orleans,US-LA,New Orleans,US-LA,1c9a4001-46be-4d50-b923-5093b419a812,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,1d1895b3-480d-49f7-a191-5d6dace2a881,8b2f594f-a49f-48f7-95ca-ed606ec1b1e7,e69a658f-9947-4947-8718-1b6bbb3bb24d,"",90e3c95f-ff2a-4647-8af9-aa622006e325,7e972ae6-9260-4ace-9d4e-911f9e6ac2d7,7f9ae048-651c-4771-8767-719361137233,736d406f-c20f-4302-8f56-3e8d6cd74e26
1854-11-28,false,"",FEMALE,true,"","","",The Daily Picayune,"","","",100,New Orleans,US-LA,"","",1c9a4001-46be-4d50-b923-5093b419a812,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,49ada67a-dd0b-41c5-8d0a-771b6322a52e,4588f4c2-8080-41ef-b3e9-f3e942a77b00,00bfa22e-ba49-448b-8653-727f1aeb023b,95a00c43-aa84-457c-a93f-313d3bc8b737,"","","",230805cb-4dd6-43d9-9a8d-9b12f285b3b6
1854-11-28,false,"",FEMALE,false,"","","",The Daily Picayune,"","","",100,New Orleans,US-LA,"","",1c9a4001-46be-4d50-b923-5093b419a812,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,49ada67a-dd0b-41c5-8d0a-771b6322a52e,4588f4c2-8080-41ef-b3e9-f3e942a77b00,00bfa22e-ba49-448b-8653-727f1aeb023b,f2bec56b-b761-4169-aede-3bcda907ef97,"","","",230805cb-4dd6-43d9-9a8d-9b12f285b3b6
1854-11-28,false,"",FEMALE,false,"","","",The Daily Picayune,"","","",100,New Orleans,US-LA,"","",1c9a4001-46be-4d50-b923-5093b419a812,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,49ada67a-dd0b-41c5-8d0a-771b6322a52e,4588f4c2-8080-41ef-b3e9-f3e942a77b00,00bfa22e-ba49-448b-8653-727f1aeb023b,3d85973d-d890-41fe-a0b4-d9c41a702c94,"","","",230805cb-4dd6-43d9-9a8d-9b12f285b3b6
1841-02-19,false,"","","","","","",Tuscaloosa Independent Monitor,"","","","",Tuscaloosa,US-AL,"","",1c9f35e7-616f-4346-8d23-608e5493d0e0,"",2208b06c-37b4-493c-bee0-4d00b6343056,58dd9dd0-4117-4965-92f5-a98379f7d39c,"","","","","","","",""
1828-08-16,false,"",MALE,"",Francoise Montamut,NOT_PROVIDED,alleged,New-Orleans Argus,false,false,"","",New Orleans,US-LA,"","",1ca00107-4a50-491c-bc7d-820f731decd6,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,42e9bb4e-f45a-4e0a-a494-b50586c9a6ab,2463b768-72e9-4a81-9362-b06f2e60f452,062db2e3-fc14-4005-a013-40ea57c8f321,"",0d363d01-8894-4626-9645-b28c63fa0549,c80d3d12-a89b-4db9-b320-9fdfe52b3d28,"",""
1844-03-24,false,L A Caldwell,FEMALE,"",B F Drake,MALE,current,The Daily Picayune,"","","",50,New Orleans,US-LA,New Orleans,US-LA,1ca73d7c-e7fa-4ac9-80f9-b5ababc8d69c,605e0b62-fcba-44f5-9505-e834cdd65948,c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,3258d664-b475-42ca-9f3f-062239573be9,6a8b7339-9a94-4624-8282-85aaaf407334,3f302fa2-5f19-4230-a428-ac15a8bf5acc,"",231f501d-256d-44a4-92db-04454f99c115,569fb768-d780-4ad7-a422-b4d71eff3bdc,033254f9-7d26-4988-a63a-3755dedf4eae,172e7a08-5440-47f9-8733-8bd477376760
1844-03-24,false,L A Caldwell,FEMALE,"",B F Drake,MALE,current,The Daily Picayune,"","","",100,New Orleans,US-LA,New Orleans,US-LA,1ca73d7c-e7fa-4ac9-80f9-b5ababc8d69c,605e0b62-fcba-44f5-9505-e834cdd65948,c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,3258d664-b475-42ca-9f3f-062239573be9,6a8b7339-9a94-4624-8282-85aaaf407334,3f302fa2-5f19-4230-a428-ac15a8bf5acc,"",231f501d-256d-44a4-92db-04454f99c115,569fb768-d780-4ad7-a422-b4d71eff3bdc,033254f9-7d26-4988-a63a-3755dedf4eae,9b98740e-6d8e-4f6b-9df0-3a4cc188fd12
1828-07-21,false,Cerisay,MALE,true,Mr. Destichan,MALE,current,New-Orleans Argus,"","","","",New Orleans,US-LA,"",US-LA,1caa274d-8c22-4171-8972-c210a943e419,8068faad-fda5-4f9c-abc3-24d67a7cf5b3,829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,e3f67b46-b261-45a7-bd65-1c89652158b7,2e192f41-e46c-4d45-8136-60d79adfdf8f,033f7f6e-77b7-46dd-baba-60b4e72f3af4,8834c105-21a6-4111-aaf5-04e054bf52a9,6b13c03f-c821-41ee-9bda-f2af0ff3633c,e503c145-b66f-4ecd-9f86-e4583787da5c,3da6cc81-a8d8-496f-ab2e-e11a104a5267,""
1859-05-18,false,"","","","","","",Spirit Of The Age,"","","","",Raleigh,US-NC,"","",1cae370d-857b-47d3-ad1c-6e99d086265c,"",cb440662-02e4-4d8f-8353-298bd3c58b25,d2d21cf6-f1e4-4bd0-aedb-3ba44b04aa5a,"","","","","","","",""
1850-01-01,false,"",MALE,"","","","",The Daily Picayune,false,false,"","",New Orleans,US-LA,"","",1caeecc7-bfdd-4ca5-93f7-9a908fd8a137,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,fb73c9a0-6fce-48ce-823a-4f450ace1d6c,1abec61d-dfb3-409f-a394-4b7d88f78000,8abbebc2-29b3-44fb-b1f0-5da438cc8e8c,"","","","",""
1850-01-01,false,"",MALE,"","","","",The Daily Picayune,"","","",10,New Orleans,US-LA,"","",1caeecc7-bfdd-4ca5-93f7-9a908fd8a137,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,ba754f2c-c5a3-438c-b299-90ce65b91ec3,40ffccba-3224-4522-8613-7fcd19a85bab,242258aa-8e3e-4352-86ce-184b59ed9f9d,"","","","",1e11612a-1d7c-4b9c-8036-aa6af6ad953c
1860-06-22,false,"","","","","","",Mobile Commercial Register,"","","","",Mobile,US-AL,"","",1cb1fad5-d034-41df-b6fd-017dd667eabe,"",b50356a8-6e0c-4638-a0e7-550422679088,06634f71-ced3-4e24-a2f9-bb75a0739262,5d63d59f-e72d-4096-a186-04d619c858c1,14516071-2786-4821-a623-249c82512bff,2ef843b1-31f4-43a3-b417-7e10febef90a,"","","","",""
1822-10-15,false,"",MALE,"",Mr. Wilkie,MALE,former,Charleston Mercury,"","","",20,Charleston,US-SC,"","",1cb2c6d5-a611-4ec9-bb15-9e31fc4df616,"",12d38785-dfdf-4dbc-a9c6-3ccb0e8d6448,0afd2704-9c29-4f31-9ffe-3627c61e7958,4a7b6ac7-af11-4e46-a21b-411d1b8057d5,f8c599e2-9a25-4864-835e-4d715ddf8d0b,30e49c36-a002-4b8e-9d2f-e2658cf4743e,"",efe47282-66cb-4af9-b784-399bc56d4330,32095d12-96f4-4851-bd59-da0a264d2260,"",045201d8-932b-4847-9c7f-4caf62fa3832
1834-12-06,false,"","","","","","",Western Carolinian,"","","","",Salisbury,US-NC,"","",1cb3f13c-c615-4325-bae5-d93ee87ebec7,"",cbd8c9a9-4a1b-4f71-b1fe-fea4a8d6f9c8,1ed349d8-54a9-480d-ab87-d11ac3fd32f6,"","","","","","","",""
1828-08-20,false,"",MALE,"","","","",New-Orleans Argus,"","","","",New Orleans,US-LA,"","",1cb5d205-4f93-4b92-b139-2e83d3a3fc44,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,ae24eb9a-e2e8-4699-93ee-0995f0a32982,fb528fd8-7778-424d-b2a6-6a2ca6b35524,d8af4e1d-87f1-4f70-bf10-c0c4a510366d,"","","","",""
1835-02-26,false,"",FEMALE,"",A. England,NOT_PROVIDED,current,Charleston Mercury,"","","",10,Charleston,US-SC,"",US-SC,1cb74576-4d7c-4b1f-b68c-428cdf11a9a1,"",12d38785-dfdf-4dbc-a9c6-3ccb0e8d6448,0afd2704-9c29-4f31-9ffe-3627c61e7958,fa2f4451-0ead-4669-a7bf-c24ae00ef71d,bea07cc0-cbb0-4cfb-a992-49859847e830,5d7f9960-82c7-4d8d-8475-b97bc4fc01ff,"",0d8d69a0-46b1-4390-8624-0c2b37e5d2b2,366183ce-4476-4508-8d7c-deaba5baec2f,11316fd9-4594-4cdf-b8ba-7f3faabc0235,10b3477c-a0e0-4ca9-ab11-1be9fd5d2953
1835-02-26,false,"",FEMALE,"",A. England,NOT_PROVIDED,current,Charleston Mercury,"","","",20,Charleston,US-SC,"",US-SC,1cb74576-4d7c-4b1f-b68c-428cdf11a9a1,"",12d38785-dfdf-4dbc-a9c6-3ccb0e8d6448,0afd2704-9c29-4f31-9ffe-3627c61e7958,fa2f4451-0ead-4669-a7bf-c24ae00ef71d,bea07cc0-cbb0-4cfb-a992-49859847e830,5d7f9960-82c7-4d8d-8475-b97bc4fc01ff,"",0d8d69a0-46b1-4390-8624-0c2b37e5d2b2,366183ce-4476-4508-8d7c-deaba5baec2f,11316fd9-4594-4cdf-b8ba-7f3faabc0235,f85cdafb-62da-477e-9281-ff108a5131f3
1774-09-12,false,"",MALE,"",John Lee,MALE,current,The Boston Gazette,"","","",4, ,US-MA,Manchester,"",1cb9f672-cd4c-42a7-81d8-0fe2c0031402,"",270a8986-6f32-48c4-b882-4efd9cc8d4f8,3e8eac54-91e7-4f3f-ab9e-3bf2905eefe5,b015fe15-eaa5-45fe-a264-1e695b4a68f0,7b1fd397-1553-47a4-866b-eada83c3d42c,128a40cb-f0f0-4791-a7c1-50142a5df8fb,"",fa183ea7-0810-4a76-8615-376da9e5c89d,edabfa2c-7ca4-4662-b11b-89b1c68a4d2b,39719e46-c8ad-4416-a228-69f573aaf709,d07d42c7-05fd-4d2a-9e3a-4944e27eb941
1774-09-12,false,"",MALE,"",John Lee,MALE,current,The Boston Gazette,"","","",4, ,US-MA,Manchester,"",1cb9f672-cd4c-42a7-81d8-0fe2c0031402,"",270a8986-6f32-48c4-b882-4efd9cc8d4f8,3e8eac54-91e7-4f3f-ab9e-3bf2905eefe5,b015fe15-eaa5-45fe-a264-1e695b4a68f0,2849f4a1-5213-46b7-b272-2aefa828698b,5194721a-0f29-4d03-a9b1-7cd7935b360b,"",ace3208c-ef26-4e03-ac14-5815a169ad6c,edabfa2c-7ca4-4662-b11b-89b1c68a4d2b,39719e46-c8ad-4416-a228-69f573aaf709,ebffd308-5a63-4c84-8ef9-ff533cd910cd
1856-08-30,false,"","","","","","",Raleigh Register,"","","","",Raleigh,US-NC,"","",1cba23eb-cf0d-4bc6-b772-73ea8b63e6b2,"",6b9f2f88-cb76-40f8-8ac6-4527570fd5f6,d2d21cf6-f1e4-4bd0-aedb-3ba44b04aa5a,"","","","","","","",""
1818-04-14,false,"",MALE,"",SANFORD AND LUMSDEY,MALE,current,Milledgeville Reflector,"","","","",Milledgeville,US-GA,Milledgeville,US-GA,1cbf6304-bc49-4c0f-8377-4446d7aa2b65,"",097cf893-d781-491b-9c29-5ac17777d783,507b5968-86b7-476e-a83d-a4307622ed57,c18fea55-0cf2-424f-9974-3a9a8b0d2ac0,96b4bdab-e152-4d15-b692-ae9898015f6c,df845f3b-3f70-449b-b881-d155a1301303,"",503d560f-50a5-48ba-92fa-6e90617e3b5f,60783c69-99ba-4ede-b70b-f96c6eac51e8,6f13ef43-8514-46e5-8447-c9305cbd2d8c,""
1818-04-14,false,"",MALE,"",SANFORD AND LUMSDEY,MALE,current,Milledgeville Reflector,"","","",50,Milledgeville,US-GA,Milledgeville,US-GA,1cbf6304-bc49-4c0f-8377-4446d7aa2b65,"",097cf893-d781-491b-9c29-5ac17777d783,507b5968-86b7-476e-a83d-a4307622ed57,c18fea55-0cf2-424f-9974-3a9a8b0d2ac0,2ca8288a-c47f-4040-8373-ccec97f9bada,d808ddaf-0917-4855-8508-1794d32d23d8,"",074eda30-486a-493a-aae8-cbed3e4a7fad,60783c69-99ba-4ede-b70b-f96c6eac51e8,6f13ef43-8514-46e5-8447-c9305cbd2d8c,374bc609-d3e2-412b-be43-be30a7fc2d70
1818-04-14,false,"",MALE,"",SANFORD AND LUMSDEY,MALE,current,Milledgeville Reflector,"","","",50,Milledgeville,US-GA,Milledgeville,US-GA,1cbf6304-bc49-4c0f-8377-4446d7aa2b65,"",097cf893-d781-491b-9c29-5ac17777d783,507b5968-86b7-476e-a83d-a4307622ed57,c18fea55-0cf2-424f-9974-3a9a8b0d2ac0,1d7991ba-7dcc-4daa-8b7a-a8ee717844c1,571480d8-9433-49da-b254-90561cdfc625,"",d6c49631-6ea2-45d4-8539-63ff52c40e30,60783c69-99ba-4ede-b70b-f96c6eac51e8,6f13ef43-8514-46e5-8447-c9305cbd2d8c,445959e8-8a47-45bc-a873-c2c233c605c9
1828-05-15,false,"",MALE,true,Mr. Lafayette ,MALE,NOT_PROVIDED,New-Orleans Argus,"","","","",New Orleans,US-LA,New Orleans,US-LA,1cc39698-6bce-427d-a346-d95497940a70,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,5b16b668-62e3-48b4-9122-ab2c412ec9d8,6078f19d-cbc1-4fb1-ae7f-d1f06b91bbf7,e6e3bf83-2950-4083-b839-005b53487de7,30d33ffc-76f7-46b6-8c2d-640d848be436,8e732417-000c-4798-8817-c7d167afabf7,763d5e52-7a72-48f5-82e4-5afde623c580,63c82a67-6162-4500-80f5-ea96a9f98ad5,""
1828-05-15,false,"",MALE,true,Mr. Valmont ,MALE,NOT_PROVIDED,New-Orleans Argus,"","","","",New Orleans,US-LA,New Orleans,US-LA,1cc39698-6bce-427d-a346-d95497940a70,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,5b16b668-62e3-48b4-9122-ab2c412ec9d8,6078f19d-cbc1-4fb1-ae7f-d1f06b91bbf7,e6e3bf83-2950-4083-b839-005b53487de7,30d33ffc-76f7-46b6-8c2d-640d848be436,1fcb8af3-49c8-457a-9c3c-bd1cf7a033bf,abdc05e9-fe91-499f-a4f6-9a71d2011027,df4c2a55-7e78-430e-a9a8-f209a6eb846d,""
1828-05-15,false,"",MALE,true,Mr. Valmont ,MALE,NOT_PROVIDED,New-Orleans Argus,true,"","","",New Orleans,US-LA,New Orleans,US-LA,1cc39698-6bce-427d-a346-d95497940a70,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,5b16b668-62e3-48b4-9122-ab2c412ec9d8,9028955c-2c4b-4800-a015-ba9a2ef149f5,0016b7bd-5b67-4d03-a26e-0468f4829aab,75e74398-b08c-41fa-8b38-c034813a82e4,e22624f4-a868-4d91-badb-7bffc9efba4e,abdc05e9-fe91-499f-a4f6-9a71d2011027,df4c2a55-7e78-430e-a9a8-f209a6eb846d,""
1828-05-15,false,"",MALE,true,Mr. Lafayette ,MALE,NOT_PROVIDED,New-Orleans Argus,true,"","","",New Orleans,US-LA,New Orleans,US-LA,1cc39698-6bce-427d-a346-d95497940a70,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,5b16b668-62e3-48b4-9122-ab2c412ec9d8,9028955c-2c4b-4800-a015-ba9a2ef149f5,0016b7bd-5b67-4d03-a26e-0468f4829aab,75e74398-b08c-41fa-8b38-c034813a82e4,9a5d779d-3064-404a-a787-bbd9cafee807,763d5e52-7a72-48f5-82e4-5afde623c580,63c82a67-6162-4500-80f5-ea96a9f98ad5,""
1797-02-09,false,"","","","","","",The City Gazette,"","","","",Charleston,US-SC,"","",1cc6dea6-1734-499c-a303-5eebe4671476,"",53539e1d-f8ff-4585-85f8-eadc70b23fae,105caeb1-110e-4a46-a7e0-c1d7832a4c17,"","","","","","","",""
1831-12-26,false,"","","","","","",Mobile Register,"","","","",Mobile,US-AL,"","",1cc6e0f4-c62a-4d85-a6ad-94260247dc39,"",a188a49b-a0e3-41a1-ad11-5ddef61961d0,06634f71-ced3-4e24-a2f9-bb75a0739262,"","","","","","","",""
1828-08-15,false,Simon Meilleur ,MALE,"",Mr. Thomas Beaver,MALE,current,New-Orleans Argus,"","","","",New Orleans,US-LA,"","",1cc6fc95-dc01-4f81-af68-c83b7d899b81,00643004-9367-483d-954e-12d0cb29f765,829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,364a6d09-9131-4358-8834-acab162ab880,1f6537b9-6421-47d7-bce2-078bfe15b313,e3a141c5-ef41-42a5-b043-ab51f373671f,"",b2de015f-5df6-4e55-a74f-3a4846231f41,eab4e09f-48da-40ad-8eff-7484f858eceb,2d5d86d8-e9c5-47ad-8cc4-701489d99023,""
1834-03-19,false,"","","","","","",Milledgeville Federal Union,"","","","",Milledgeville,US-GA,"","",1ccab4ad-8258-4408-9a19-28458153ae2c,"",2b017d87-53a2-43b3-b27d-bbc507ea340b,507b5968-86b7-476e-a83d-a4307622ed57,"","","","","","","",""
1826-11-17,false,"","","","","","",Louisiana State Gazette,"","","","",New Orleans,US-LA,"","",1ccabfc6-4945-431b-988b-1002c6d909d6,"",810a05e4-4a4a-4512-a1a3-dfc96a6e2df1,026f5472-34b7-4c69-aff8-9ae5cd62e07a,"","","","","","","",""
1856-08-27,false,"","","","","","",Weekly Raleigh Register,"","","","",Raleigh,US-NC,"","",1cccd603-04f2-4e2e-8288-f7de1eb07b90,"",79b7efd4-ca8a-4ab8-ab69-589f88aff7eb,d2d21cf6-f1e4-4bd0-aedb-3ba44b04aa5a,"","","","","","","",""
1846-08-02,false,John Dore,MALE,"","","","",The Daily Picayune,"","","",30,New Orleans,US-LA,"","",1ccd56bb-9bb9-4c0d-a153-86ce23d862f4,2a65be6f-94e7-4734-b940-f21755cc252f,c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,03a97d7c-3e34-4a6a-8683-07935ddfb848,d598f5af-a648-4b47-a293-91f582f4f0da,669d2270-eb4d-47d1-ae5a-dc7ea5786117,"","","","",d4c9be23-b038-400d-a8b3-465521325719
1846-08-02,false,John Dore,MALE,"","","","",The Daily Picayune,"","","",15,New Orleans,US-LA,"","",1ccd56bb-9bb9-4c0d-a153-86ce23d862f4,2a65be6f-94e7-4734-b940-f21755cc252f,c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,03a97d7c-3e34-4a6a-8683-07935ddfb848,d598f5af-a648-4b47-a293-91f582f4f0da,669d2270-eb4d-47d1-ae5a-dc7ea5786117,"","","","",59ebcb85-19e0-4747-be46-5c6390d1f20b
1832-04-18,false,"","","","","","",Mobile Register,"","","","",Mobile,US-AL,"","",1cdc7332-4c40-4a4d-9836-93877130bede,"",a188a49b-a0e3-41a1-ad11-5ddef61961d0,06634f71-ced3-4e24-a2f9-bb75a0739262,"","","","","","","",""
1797-01-07,false,"","","","","","",The City Gazette,"","","","",Charleston,US-SC,"","",1cde3544-fd00-4e21-999a-8a8cee01d0bd,"",53539e1d-f8ff-4585-85f8-eadc70b23fae,105caeb1-110e-4a46-a7e0-c1d7832a4c17,"","","","","","","",""
1851-01-21,false,"","","","","","",The Daily Picayune,"","","","",New Orleans,US-LA,"","",1cdfbcf6-94ee-4da1-8614-327750d8f9ab,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,a3a45076-66c7-4cb0-b0ce-0367fa5fe426,27c10170-5a29-44b5-9c84-9b23478194ae,9b636962-d340-43dd-b6a3-5fc3e4d101d9,"","","","",""
1837-06-22,false,"",FEMALE,"",S. D. Dixon,MALE,current,The Daily Picayune,"","","",5,New Orleans,US-LA,"","",1ce48d53-7035-4c78-a5ba-d5500bf6f6ff,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,0b0d52be-654d-4331-8511-b40a67fd0474,cc357fe1-9701-4cdd-bdb9-714be3b89535,11894332-d724-424e-ad8f-96f6403d3cd7,"",4dd31bdf-aa5f-4dfa-b70c-8243fb264dbc,8c3ed90a-7cea-47eb-8a81-53d122c00c7a,"",4e1d4c59-9b92-47a8-b843-e52bbf3f1e85
1791-04-29,false,"","","","","","",The City Gazette,"","","","",Charleston,US-SC,"","",1ce5d871-277f-4799-9e36-94ac87678630,"",53539e1d-f8ff-4585-85f8-eadc70b23fae,105caeb1-110e-4a46-a7e0-c1d7832a4c17,"","","","","","","",""
1750-08-27,false,"","","","","","",Boston Post Boy,"","","","", ,US-MA,"","",1ce7e778-84e9-4508-b3da-bf22ae1cffb3,"",32b845ee-14dc-4427-b466-2db55ffc66ad,3e8eac54-91e7-4f3f-ab9e-3bf2905eefe5,"","","","","","","",""
1840-06-09,false,"","","","","","",Milledgeville Federal Union,"","","","",Milledgeville,US-GA,"","",1cea2ed2-6a2e-4c79-a85d-8ab8f5f8a15f,"",2b017d87-53a2-43b3-b27d-bbc507ea340b,507b5968-86b7-476e-a83d-a4307622ed57,"","","","","","","",""
1846-02-06,false,"","","","","","",The Daily Picayune,"","","","",New Orleans,US-LA,"","",1cf06211-d19f-4441-b255-79ae1be7baf0,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,"","","","","","","",""
1822-05-16,false,"",FEMALE,"","","","",Charleston Courier,"","","",10,Charleston,US-SC,"","",1cf177a5-bcfc-4874-a648-a577b80c1a9e,"",1670a650-34d3-4785-8124-0977677c6682,014eaf12-f807-4bd6-aa77-2e8885534580,3e27bd47-39b3-44eb-86aa-80c5d8da25ae,e794a606-9340-4be7-8579-99dd7ae0a760,00e28ca3-3677-4497-8868-dfb8c2ca4aaf,"",9750b30c-c2d7-4b62-a25a-a1fab937be87,59160440-8bdd-4257-9760-59e232133686,"",b9330b35-d536-4e7a-835f-7ecca971f959
